HCP_ID,HCP_Name,Address_Line1,City,State,ZIP,Specialty,Influence_Score,Bridge_Score,Eigenvector_Score,Final_Segment,Patients_Treated,Patients_Prescribed,Patients_Diagnosed,Patients_Count,Mistreated_Patients,Affiliation,HCO_ID,Email,Region,Territory,Territory_Name,Latitude,Longitude,Cluster_ID,Incoming_Referrals,Outgoing_Referrals
1992170609,KIMBERLY RUTH REECE,805 E WASHINGTON ST,IDABEL,OK,74745,Sleep Specialists,9.78,3.81,3.96,Referrer,7,31,4,3,7,STAT HEALTH CLINIC,9001611,kimberly.ruth reece@email.com,South Central,2150002,"Little Rock, AR",33.86017,-94.81319,2,1,0
1023251659,BLAINE MARK BROUSSARD,176 VERSAILLES BLVD,ALEXANDRIA,LA,71303,Sleep Specialists,4.7,3.44,1.75,Referrer,7,20,5,5,7,FREEDMAN CLINIC OF INTERNAL MEDICINE LLP,9000616,blaine.mark broussard@email.com,South Central,2150003,"New Orleans, LA",31.28081,-92.54308,2,1,0
1114691755,Anthony Jean Thomas,123 PROFESSIONAL PARK DR,MOORESVILLE,NC,28117,NP/PA,7.83,9.72,3.86,Referrer,0,7,1,1,4,LAKE NORMAN PULMONARY AND SLEEP PA,9000869,anthony.thomas@email.com,Southeast,2130003,North Carolina,35.57405,-80.89658,2,0,1
1023374451,Matthew Grace Thomas,3820 MEDICAL PARK DR,AUSTELL,GA,30106,Other Specialists,5.17,5.33,8.73,Referrer,0,14,1,1,1,PIEDMONT HEALTHCARE INC,9001261,matthew.thomas@email.com,Southeast,2130001,"Atlanta, GA",33.83476,-84.62947,2,0,1
1487971016,Robert Dean Lopez,801 NORTH ST E,TALLADEGA,AL,35160,Other Specialists,9.55,3.61,7.42,Referrer,0,4,0,1,2,SMART CARE PEDIATRICS,9001554,robert.lopez@email.com,Southeast,2130007,"Birmingham, AL",33.36898,-86.1005,2,0,1
1891270260,Richard Lynn Nguyen,2080 S FRONTAGE RD,VICKSBURG,MS,39180,Other Specialists,6.31,1.29,3.69,Referrer,0,33,0,1,5,MEDICAL ASSOCIATES OF VICKSBURG PLLC,9000975,richard.nguyen@email.com,Southeast,2130007,"Birmingham, AL",32.223,-90.90225,2,1,1
1265854467,Ashley Rose Garcia,1607 SAINT JAMES CT,TALLAHASSEE,FL,32308,Psychologist,9.71,1.0,9.74,Referrer,0,18,1,1,7,TALLAHASSEE MEMORIAL HEALTHCARE,9001650,ashley.garcia@email.com,Southeast,2130006,"Jacksonville, FL",30.4781,-84.21968,2,0,1
1497179592,PAVIELLE BRIGGS,7369 SHERIDAN ST,HOLLYWOOD,FL,33024,Sleep Specialists,7.52,2.41,3.14,Referrer,0,35,1,1,1,ADVANCED PSYCHIATRIC SERVICES PROFESSIONAL ASSOCIATION,9000049,pavielle.briggs@email.com,Southeast,2130005,"Miami, FL",26.02501,-80.24475,2,0,1
1730891771,JUSTIN PHILIP SIMPSON,2201 JACK WARNER PKWY,TUSCALOOSA,AL,35401,Sleep Specialists,5.84,5.95,1.27,Referrer,0,1,1,1,2,NOVUS NEUROLOGY PSYCHIATRY AND TMS,9001160,justin.simpson@email.com,Southeast,2130007,"Birmingham, AL",33.179,-87.61586,2,1,1
1932296589,BRENDA PEYTON HINES,1006 TREETOPS BLVD,FLOWOOD,MS,39232,Sleep Specialists,9.72,4.59,3.82,Referrer,0,19,2,2,3,SOMNUS SLEEP CLINIC,9001560,brenda.hines@email.com,Southeast,2130007,"Birmingham, AL",32.3361,-90.08693,2,1,2
1548745938,Jessica Reed Ramirez,1100 RUBY TYLER PKWY,TUSCALOOSA,AL,35404,Sleep Specialists,4.65,8.25,5.26,Referrer,0,32,1,1,3,TUSCALOOSA INTERNAL MEDICINE LLC,9001768,jessica.ramirez@email.com,Southeast,2130007,"Birmingham, AL",33.21661,-87.48655,2,2,1
1588042147,TEMBELE TARA YANGANDAWELE,1439 JESSE JEWELL PKWY NE,GAINESVILLE,GA,30501,Sleep Specialists,4.41,1.07,9.58,Referrer,0,4,1,1,5,NORTHEAST GEORGIA HEALTH SYSTEM INC,9001141,tembele.yangandawele@email.com,Southeast,2130001,"Atlanta, GA",34.31844,-83.81636,2,0,1
1942263181,DOMINGO RODRIGUEZ-CUE,2519 AIRPORT BLVD NW,WILSON,NC,27896,Sleep Specialists,2.53,8.84,5.05,Referrer,0,17,1,1,5,SLEEPCUES PA,9001550,domingo.rodriguez-cue@email.com,Southeast,2130003,North Carolina,35.79303,-77.97399,2,0,1
1689018772,GARY EUGENE MATTHEWS,250 CORPORATE CENTER CT,STOCKBRIDGE,GA,30281,Sleep Specialists,4.54,1.88,7.02,Referrer,0,4,1,1,6,LIFESTANCE HEALTH INC,9000894,gary.matthews@email.com,Southeast,2130001,"Atlanta, GA",33.56338,-84.1961,2,0,1
1205940244,Kimberly Kay Johnson,1700 TREE LN,SNELLVILLE,GA,30078,Sleep Specialists,9.25,6.77,7.87,Referrer,0,15,1,1,6,PIEDMONT HEALTHCARE INC,9001261,kimberly.johnson@email.com,Southeast,2130001,"Atlanta, GA",33.86118,-84.01795,2,0,1
1346958279,Robert Marie Torres,601 N FLAMINGO RD,PEMBROKE PINES,FL,33028,Sleep Specialists,2.57,7.48,8.09,Referrer,0,25,2,2,6,PRIMARY MEDICAL PHYSICIANS,9001300,robert.torres@email.com,Southeast,2130005,"Miami, FL",26.01852,-80.34488,2,2,2
1861846263,IAN MICHAEL KAHANE,3007 MANATEE AVE W,BRADENTON,FL,34205,Sleep Specialists,4.05,1.26,3.2,Referrer,0,6,1,1,7,COMPLETE CARE,9000408,ian.kahane@email.com,Southeast,2130004,"Tampa, FL",27.48418,-82.5835,2,0,1
1184872103,LEAH PRICE WILSON,435 AIRPORT BLVD,PENSACOLA,FL,32503,Sleep Specialists,9.69,4.61,1.59,Referrer,0,9,1,1,7,PULMONARY CRITICAL CARE AND SLEEP DISORDERS MEDICINE PA,9001365,leah.wilson@email.com,Southeast,2130006,"Jacksonville, FL",30.46022,-87.21372,2,0,1
1326246158,CECILE ANN MARTIN,4245 JOHNS CREEK PKWY,SUWANEE,GA,30024,Sleep Specialists,8.14,5.9,5.38,Referrer,0,29,1,1,8,FUSION SLEEP MEDICINE PROGRAM,9000624,cecile.martin@email.com,Southeast,2130001,"Atlanta, GA",34.06341,-84.09116,2,0,1
1962402461,STEVEN ALAN DUROCHER,2151 W SPRING ST,MONROE,GA,30655,Sleep Specialists,2.74,3.36,7.21,Referrer,0,24,1,1,9,PIEDMONT HEALTHCARE INC,9001261,steven.durocher@email.com,Southeast,2130001,"Atlanta, GA",33.78214,-83.69072,2,0,1
1992228639,Linda Dean Torres,121 N 20TH ST,OPELIKA,AL,36801,Sleep Specialists,2.21,3.79,1.35,Referrer,0,28,1,1,9,INTERNAL MEDICINE ASSOCIATES PC,9000817,linda.torres@email.com,Southeast,2130007,"Birmingham, AL",32.701,-85.39243,2,0,1
1780765669,MICHAEL TRACY GUNTER,121 N 20TH ST,OPELIKA,AL,36801,Sleep Specialists,6.19,1.69,6.41,Referrer,1,26,1,3,5,INTERNAL MEDICINE ASSOCIATES PC,9000817,michael.tracy gunter@email.com,Southeast,2130007,"Birmingham, AL",32.701,-85.39243,2,1,0
1124461801,Jessica Paul Johnson,3390 TAMIAMI TRL,PORT CHARLOTTE,FL,33952,PCP,7.05,3.59,6.33,Referrer,3,35,6,4,2,PSYCHIATRIC ASSOCIATES OF CHARLOTTE COUNTY,9001321,jessica.johnson@email.com,Southeast,2130004,"Tampa, FL",26.99008,-82.0972,2,1,0
1053523308,Joshua Grace Walker,325 CLYDE MORRIS BLVD,ORMOND BEACH,FL,32174,Psychiatrist,7.18,1.39,3.81,Referrer,3,10,5,4,3,ANEJA ARJUN OFFICE,9000115,joshua.walker@email.com,Southeast,2130006,"Jacksonville, FL",29.28928,-81.16446,2,1,0
1811182702,LINDSAY ALISON ISRAEL-GAINES,8845 N MILITARY TRL,PALM BEACH GARDENS,FL,33410,Psychiatrist,1.56,9.08,6.17,Referrer,4,26,6,7,1,GREENBROOK MENTAL WELLNESS CENTERS PALM BEACH GARDENS,9000674,lindsay.alison israel-gaines@email.com,Southeast,2130004,"Tampa, FL",26.84629,-80.08823,2,2,0
1861411621,DOUGLAS ALBERT WOLFE,2500 N STATE ST,JACKSON,MS,39216,Sleep Specialists,2.12,7.14,3.18,Referrer,4,30,7,4,2,THE UNIVERSITY OF MISSISSIPPI MEDICAL CENTER,9001720,douglas.albert wolfe@email.com,Southeast,2130007,"Birmingham, AL",32.33463,-90.1606,2,1,0
1730271479,RODNEY ALLAN RADTKE,40 DUKE MEDICINE CIR,DURHAM,NC,27710,Sleep Specialists,6.68,2.7,1.4,Referrer,6,33,3,5,2,DUKE UNIVERSITY HEALTH SYSTEM,9000515,rodney.allan radtke@email.com,Southeast,2130003,North Carolina,,,2,1,0
1255685517,Linda Grace Davis,131 E REDSTONE AVE,CRESTVIEW,FL,32539,Sleep Specialists,3.06,9.83,5.34,Referrer,6,31,6,5,2,COMPREHENSIVE HEART AND SLEEP,9000417,linda.davis@email.com,Southeast,2130006,"Jacksonville, FL",30.78128,-86.46646,2,1,0
1366434391,Steven Jean Robinson,3525 HIGHWAY 81,LOGANVILLE,GA,30052,Sleep Specialists,2.02,2.46,3.62,Referrer,6,6,4,4,6,ALCOVY NEUROLOGY PC,9000075,steven.robinson@email.com,Southeast,2130001,"Atlanta, GA",33.81654,-83.89538,2,1,0
1023009701,GEORGE TIMOTHY BAXLEY,220 ROPER MOUNTAIN ROAD EXT,GREENVILLE,SC,29615,Sleep Specialists,3.36,3.34,6.45,Referrer,7,7,1,7,6,CAROLINA ORTHOPAEDIC AND NEUROSURGICAL ASSOCIATES,9000294,george.timothy baxley@email.com,Southeast,2130002,"Charleston, SC",34.85591,-82.29553,2,1,0
1548768435,EKATERINA FILATOV,420 MAIN ST,WALPOLE,MA,2081,NP/PA,5.55,1.61,7.89,Referrer,0,31,1,1,3,NEURO BEHAVIORAL CENTER,9001086,ekaterina.filatov@email.com,Unrecognized,,Unrecognized,,,2,0,1
1073935037,AMARA JYOTHI NIDIMUSILI,90 BRICK RD,MARLTON,NJ,8053,Sleep Specialists,9.62,1.44,5.46,Referrer,0,2,1,1,5,VIRTUA HEALTH,9001841,amara.nidimusili@email.com,Unrecognized,,Unrecognized,,,2,0,1
1114146438,MOSHE ZUTLER,183 N MOUNTAIN RD,NEW BRITAIN,CT,6053,Sleep Specialists,2.83,2.35,7.74,Referrer,0,34,1,1,7,HARTFORD HEALTHCARE,9000699,moshe.zutler@email.com,Unrecognized,,Unrecognized,,,2,1,1
1659725083,LAURA ELIZABETH RILEY,311 OMNI DR,HILLSBOROUGH,NJ,8844,Sleep Specialists,3.37,9.97,3.19,Referrer,3,22,6,5,3,AFFILIATES IN INTERNAL MEDICINE,9000060,laura.elizabeth riley@email.com,Unrecognized,,Unrecognized,,,2,1,0
1477272656,Sarah Lynn Thomas,39755 DATE ST,MURRIETA,CA,92563,Other Specialists,3.87,1.12,9.74,Referrer,0,5,0,1,7,COMPLETE SLEEP SOLUTIONS,9000411,sarah.thomas@email.com,West,2160004,"San Diego, CA",33.58435,-117.14458,2,0,1
1295015717,Christopher Cole Thomas,3834 S WESTERN AVE,LOS ANGELES,CA,90062,Psychiatrist,3.93,4.47,5.3,Referrer,0,35,1,1,6,TO HELP EVERYONE HEALTH AND WELLNESS CENTERS,9001739,christopher.thomas@email.com,West,2160003,"Los Angeles, CA",34.0035,-118.30904,2,0,1
1942316542,STEVEN PAUL HILL,700 NE 87TH AVE,VANCOUVER,WA,98664,Sleep Specialists,1.73,6.08,1.44,Referrer,0,15,1,1,3,THE VANCOUVER CLINIC,9001723,steven.hill@email.com,West,2160001,"Seattle, WA",45.61966,-122.57738,2,0,1
1295728921,DENNIS PETER PADLA,2510 DOUGLAS BLVD,ROSEVILLE,CA,95661,Sleep Specialists,1.89,1.52,1.11,Referrer,0,15,1,1,3,HENDRICKS FOR HEALTH,9000730,dennis.padla@email.com,West,2160005,"San Francisco, CA",38.74129,-121.24925,2,2,1
1265685762,NICOLE DENISE ROTA,1125 WASHINGTON AVE,PULLMAN,WA,99164,Sleep Specialists,1.16,4.59,3.13,Referrer,0,11,1,1,4,UW MEDICINE,9001821,nicole.rota@email.com,West,2160001,"Seattle, WA",,,2,0,1
1659672939,ZELLUYAH WAIRIMU GAITHO,4270 S DECATUR BLVD,LAS VEGAS,NV,89103,Sleep Specialists,6.41,2.01,8.66,Referrer,0,33,1,1,9,ALLIANCE MENTAL HEALTH SPECIALISTS,9000091,zelluyah.gaitho@email.com,West,2160006,"Las Vegas, NV",36.11236,-115.21215,2,0,1
1114999430,Susan Marie Young,925 SENECA ST,SEATTLE,WA,98101,PCP,9.96,7.41,2.88,Referrer,2,3,2,7,5,COMMONSPIRIT HEALTH,9000390,susan.young@email.com,West,2160001,"Seattle, WA",47.61119,-122.33454,2,1,0
1659355899,SAMANTHA RAO SHAH,3521 NW SAMARITAN DR,CORVALLIS,OR,97330,Sleep Specialists,7.69,7.5,2.66,Referrer,2,21,7,6,7,SAMARITAN HEALTH SERVICES,9001480,samantha.rao shah@email.com,West,2160002,"Portland, OR",44.63796,-123.27814,2,1,0
1457302812,PREM P SALHOTRA,57725 29 PALMS HWY,YUCCA VALLEY,CA,92284,Sleep Specialists,2.43,5.59,2.75,Referrer,3,14,3,5,4,MORONGO MEDICAL GROUP INC,9001063,prem.p salhotra@email.com,West,2160006,"Las Vegas, NV",34.16013,-116.42474,2,1,0
1801245121,ANDREA LYNN SCZESNY,1225 W 190TH ST,GARDENA,CA,90248,Sleep Specialists,9.34,1.01,6.78,Referrer,3,15,7,1,5,BRAIN HEALTH USA,9000245,andrea.lynn sczesny@email.com,West,2160003,"Los Angeles, CA",33.87689,-118.28362,2,1,0
1477569630,RANDIP SINGH,915 6TH AVE,TACOMA,WA,98405,Sleep Specialists,5.89,6.94,8.78,Referrer,4,30,4,4,3,MULTICARE HEALTH SYSTEM,9001075,randip.singh@email.com,West,2160001,"Seattle, WA",47.24599,-122.47222,2,1,0
1609049956,Joshua Ruth Hernandez,13575 HEATHCOTE BLVD,GAINESVILLE,VA,20155,Other Specialists,1.72,9.53,2.37,Referrer,0,23,0,1,8,INOVA HEALTH SYSTEM,9000795,joshua.hernandez@email.com,Mid Atlantic,2120004,"Norfolk, VA",38.80646,-77.62145,3,1,1
1245267236,Linda Blake Nguyen,625 AFRICA RD,WESTERVILLE,OH,43082,Other Specialists,7.75,6.16,3.9,Referrer,0,28,1,1,10,CENTRAL OHIO PRIMARY CARE PHYSICIANS INC,9000318,linda.nguyen@email.com,Mid Atlantic,2120001,"Columbus, OH",40.15537,-82.88437,3,0,1
1174635957,TYE BLAKE YOUNG,1067 RIVERFRONT PKWY,CHATTANOOGA,TN,37402,PCP,2.85,2.38,1.93,Referrer,0,6,1,1,3,SOUTHEAST MEDICAL GROUP,9001573,tye.young@email.com,Mid Atlantic,2120003,"Nashville, TN",35.04672,-85.31553,3,0,1
1407198179,HOLLEY LEONA DAVIS,605 GLENWOOD DR,CHATTANOOGA,TN,37404,PCP,7.55,4.86,8.79,Referrer,0,15,1,1,3,COMMONSPIRIT HEALTH,9000390,holley.davis@email.com,Mid Atlantic,2120003,"Nashville, TN",35.02827,-85.27331,3,1,1
1578727335,David Paul Rodriguez,2731 W MAIN ST,CARBONDALE,IL,62901,PCP,6.21,8.23,5.66,Referrer,0,35,1,1,4,SOUTHERN ILLINOIS NEUROLOGY AND SLEEP MEDICINE,9001583,david.rodriguez@email.com,Mid Atlantic,2120005,"Louisville, KY",37.74003,-89.20946,3,0,1
1003365578,Thomas Reed Lewis,501 BAYLOR CT,CHESAPEAKE,VA,23320,Psychologist,2.72,5.32,7.0,Referrer,0,13,1,1,6,PROGRESSIVE NEUROLOGY AND SLEEP CENTER,9001313,thomas.lewis@email.com,Mid Atlantic,2120004,"Norfolk, VA",36.75208,-76.21807,3,1,1
1659306439,MARK WILLIAM MILLER,18101 PRINCE PHILIP DR,OLNEY,MD,20832,Sleep Specialists,6.29,4.86,8.94,Referrer,0,7,1,1,2,MEDSTAR HEALTH,9000985,mark.miller@email.com,Mid Atlantic,2120002,"Baltimore, MD",39.15134,-77.07331,3,0,1
1093753626,STEPHEN EDWIN PAREY,927 N JAMES M CAMPBELL BLVD,COLUMBIA,TN,38401,Sleep Specialists,7.04,5.92,2.79,Referrer,0,2,1,1,3,MIDDLE TENNESSEE EAR NOSE AND THROAT SPECIALISTS,9001032,stephen.parey@email.com,Mid Atlantic,2120003,"Nashville, TN",35.62955,-87.02097,3,0,1
1326467499,Michelle Reed Taylor,251 S TRUMAN RD,JASPER,IN,47546,Sleep Specialists,9.16,7.86,3.64,Referrer,0,19,1,1,4,DEACONESS MEMORIAL MEDICAL CENTER,9000476,michelle.taylor@email.com,Mid Atlantic,2120005,"Louisville, KY",38.42071,-86.93469,3,0,1
1366550873,MARY ELIZABETH SCOTT,441 NORTON RD,COLUMBUS,OH,43228,Sleep Specialists,6.1,4.59,5.24,Referrer,0,29,1,1,5,CIENA HEALTHCARE MANAGEMENT INC,9000350,mary.scott@email.com,Mid Atlantic,2120001,"Columbus, OH",39.96367,-83.12478,3,1,1
1992897680,SREENIVASA RAO CHANAMOLU,770 W HIGH ST,LIMA,OH,45801,Sleep Specialists,2.75,6.63,9.93,Referrer,0,0,1,1,5,"BON SECOURS MERCY HEALTH, INC",9000236,sreenivasa.chanamolu@email.com,Mid Atlantic,2120006,"Cleveland, OH",40.77476,-84.03703,3,2,1
1518616861,NIKKI GRACE MILLER,5150 E DUBLIN GRANVILLE RD,COLUMBUS,OH,43081,Sleep Specialists,5.03,6.94,8.67,Referrer,0,20,1,1,5,OHIOHEALTH,9001186,nikki.miller@email.com,Mid Atlantic,2120001,"Columbus, OH",40.11064,-82.89083,3,2,1
1255707519,HAFIZ JAWAD REHMAN,5735 MEEKER RD,GREENVILLE,OH,45331,Sleep Specialists,9.13,2.08,6.44,Referrer,0,8,1,1,6,FAMILY HEALTH SERVICES OF DARKE COUNTY INC,9000574,hafiz.rehman@email.com,Mid Atlantic,2120001,"Columbus, OH",40.09729,-84.64616,3,0,1
1376580050,Jennifer Ruth Lewis,12200 WARWICK BLVD,NEWPORT NEWS,VA,23601,Sleep Specialists,2.41,2.42,2.31,Referrer,0,12,1,1,6,RIVERSIDE HEALTH SYSTEM,9001433,jennifer.lewis@email.com,Mid Atlantic,2120004,"Norfolk, VA",37.05862,-76.46414,3,0,1
1902327927,EMILY JEAN HECKMAN,8150 PERRY HWY,PITTSBURGH,PA,15237,Sleep Specialists,1.74,7.97,4.47,Referrer,0,31,1,1,7,GENESIS MEDICAL ASSOCIATES INC,9000641,emily.heckman@email.com,Mid Atlantic,2120007,"Pittsburgh, PA",40.54834,-80.04682,3,0,1
1437684511,CATHERINE MARY HEINZINGER,9500 EUCLID AVE,CLEVELAND,OH,44195,Sleep Specialists,6.42,9.89,6.89,Referrer,0,12,2,2,8,CLEVELAND CLINIC,9000363,catherine.heinzinger@email.com,Mid Atlantic,2120006,"Cleveland, OH",,,3,0,2
1609279496,Thomas Marie Hernandez,1661 HOLLAND RD,MAUMEE,OH,43537,Sleep Specialists,1.93,4.87,7.94,Referrer,0,21,1,1,10,TOLEDO CLINIC INC,9001740,thomas.hernandez@email.com,Mid Atlantic,2120006,"Cleveland, OH",41.57433,-83.68542,3,0,1
1104822816,LANCE STEPHEN PATTON,380 W BROADWAY BLVD,JEFFERSON CITY,TN,37760,Sleep Specialists,5.74,1.86,4.71,Referrer,0,26,1,1,10,SUMMIT MEDICAL GROUP,9001629,lance.patton@email.com,Mid Atlantic,2120003,"Nashville, TN",36.10773,-83.46443,3,0,1
1124084066,GLENN EDWARD DEPUTY,1871 EVELYN BYRD AVE,HARRISONBURG,VA,22801,Sleep Specialists,4.72,2.72,6.22,Referrer,0,4,1,1,10,SENTARA HEALTH,9001505,glenn.deputy@email.com,Mid Atlantic,2120004,"Norfolk, VA",38.40519,-78.87931,3,2,1
1558512954,Steven Ann Garcia,1520 S MAIN ST,DAYTON,OH,45409,Psychologist,9.75,4.33,4.57,Referrer,1,1,1,5,7,PULMONARY AND CRITICAL CARE CONSULTANTS INC,9001333,steven.garcia@email.com,Mid Atlantic,2120001,"Columbus, OH",39.72334,-84.19039,3,1,0
1477510022,Donna Claire Johnson,6805 AVERY MUIRFIELD DR,DUBLIN,OH,43016,Sleep Specialists,4.15,7.3,6.33,Referrer,1,34,6,4,6,OHIOHEALTH,9001186,donna.johnson@email.com,Mid Atlantic,2120001,"Columbus, OH",40.09732,-83.15535,3,1,0
1528192820,MANMOHAN KRISHN KATAPADI,800 E BROAD ST,COLUMBUS,OH,43205,Sleep Specialists,8.89,2.78,4.94,Referrer,1,26,1,6,6,OHIO HEART GROUP INC,9001182,manmohan.krishn katapadi@email.com,Mid Atlantic,2120001,"Columbus, OH",39.9575,-82.96244,3,2,0
1891906566,ANUPAMA CHAUHAN,1211 DUBLIN RD,COLUMBUS,OH,43215,Sleep Specialists,9.96,4.54,8.7,Referrer,1,26,3,7,7,COLUMBUS ARTHRITIS CENTER,9000386,anupama.chauhan@email.com,Mid Atlantic,2120001,"Columbus, OH",39.96633,-83.01262,3,1,0
1427336841,JOSHUA COREY STEPHENS,2753 ERIE AVE,CINCINNATI,OH,45208,Sleep Specialists,9.77,4.49,2.83,Referrer,1,32,7,6,7,TRIHEALTH,9001755,joshua.corey stephens@email.com,Mid Atlantic,2120001,"Columbus, OH",39.13522,-84.43393,3,1,0
1740243013,GREGORY K WOOD,1307 LAFAYETTE AVE,MOUNDSVILLE,WV,26041,Sleep Specialists,8.28,6.61,5.85,Referrer,1,11,1,1,10,WOOD HEALTH CARE CLINIC PC,9001897,gregory.wood@email.com,Mid Atlantic,2120007,"Pittsburgh, PA",39.89764,-80.7107,3,0,1
1144484874,Sarah Lee Davis,4726 LEBANON PIKE,HERMITAGE,TN,37076,Other Non-Specialists,4.77,6.15,9.55,Referrer,2,33,7,5,6,URGENT TEAM,9001817,sarah.davis@email.com,Mid Atlantic,2120003,"Nashville, TN",36.14512,-86.57977,3,1,0
1760993455,CHRISTEN ANN CHEUVRONT,9500 EUCLID AVE,CLEVELAND,OH,44195,Sleep Specialists,3.19,4.51,4.33,Referrer,2,10,2,2,5,CLEVELAND CLINIC,9000363,christen.cheuvront@email.com,Mid Atlantic,2120006,"Cleveland, OH",,,3,1,2
1699738211,DANIEL ANTHONY SHADE,490 E NORTH AVE,PITTSBURGH,PA,15212,Sleep Specialists,8.22,9.78,6.63,Referrer,2,12,1,2,6,ALLEGHENY HEALTH NETWORK,9000086,daniel.shade@email.com,Mid Atlantic,2120007,"Pittsburgh, PA",40.47106,-80.00844,3,3,2
1447717087,LORI WATKINS SEIVERS,24 CLINIC DR,PARIS,KY,40361,NP/PA,4.45,7.73,4.32,Referrer,3,14,1,1,5,BAPTIST HEALTHCARE SYSTEM INC,9000173,lori.watkins seivers@email.com,Mid Atlantic,2120005,"Louisville, KY",38.20536,-84.22415,3,1,0
1699757237,Richard Dean Harris,190 CAMPUS BLVD,WINCHESTER,VA,22601,PCP,4.42,8.92,3.61,Referrer,3,24,3,6,7,VALLEY HEALTH,9001823,richard.harris@email.com,Mid Atlantic,2120004,"Norfolk, VA",39.1743,-78.1743,3,1,0
1568665628,NEAMA ESMAILI,10675A LOVELAND MADEIRA RD,LOVELAND,OH,45140,Sleep Specialists,8.77,9.24,7.13,Referrer,3,20,7,2,4,TRIHEALTH,9001755,neama.esmaili@email.com,Mid Atlantic,2120001,"Columbus, OH",39.25603,-84.24433,3,1,0
1881640555,JOHN RICHARD HUBBARD,2810 N PARHAM RD,HENRICO,VA,23294,Sleep Specialists,2.5,4.44,6.35,Referrer,3,14,4,5,4,INSIGHT PHYSICIANS PC,9000796,john.richard hubbard@email.com,Mid Atlantic,2120004,"Norfolk, VA",37.63048,-77.54205,3,2,0
1720439540,AUSAF AHMED,103 HARDIN LN,SOMERSET,KY,42503,Sleep Specialists,9.0,6.93,8.25,Referrer,4,4,6,6,3,LIFEPOINT HEALTH,9000893,ausaf.ahmed@email.com,Mid Atlantic,2120005,"Louisville, KY",37.15677,-84.52511,3,1,0
1295737914,KANAIYALAL J PATEL,7235 HANOVER PKWY,GREENBELT,MD,20770,Sleep Specialists,2.11,5.54,6.13,Referrer,4,6,5,6,4,ENT AND SLEEP SPECIALISTS,9000545,kanaiyalal.j patel@email.com,Mid Atlantic,2120002,"Baltimore, MD",38.99981,-76.88567,3,1,0
1063998987,Sarah Grace Martinez,8950 DUNCAN AVE,PITTSBURGH,PA,15237,PCP,4.44,7.12,1.38,Referrer,5,23,2,6,1,ALLEGHENY HEALTH NETWORK,9000086,sarah.martinez@email.com,Mid Atlantic,2120007,"Pittsburgh, PA",40.54834,-80.04682,3,1,0
1710438379,KAITLIN MARY HAYDEN,4004 DUPONT CIR,LOUISVILLE,KY,40207,Sleep Specialists,6.25,7.92,4.57,Referrer,5,1,2,1,3,SURGERY PARTNERS INC,9001635,kaitlin.mary hayden@email.com,Mid Atlantic,2120005,"Louisville, KY",38.26357,-85.65543,3,1,0
1902347313,Sandra James King,2123 AUBURN AVE,CINCINNATI,OH,45219,PCP,6.76,7.61,1.9,Referrer,6,0,4,3,1,THE CHRIST HOSPITAL HEALTH NETWORK,9001679,sandra.king@email.com,Mid Atlantic,2120001,"Columbus, OH",39.12668,-84.51201,3,1,0
1952716086,CASSANDRA LYNN CASE,808 MAIN ST,HURON,OH,44839,Sleep Specialists,3.46,5.36,6.07,Referrer,7,14,5,1,7,NORTHERN OHIO MEDICAL SPECIALISTS,9001144,cassandra.lynn case@email.com,Mid Atlantic,2120006,"Cleveland, OH",41.3725,-82.55656,3,1,0
1538604053,Donald Paul Allen,5050 POWDERHOUSE RD,CHEYENNE,WY,82009,NP/PA,4.39,3.33,9.3,Referrer,0,4,1,1,9,UNIVERSITY OF COLORADO HEALTH,9001802,donald.allen@email.com,Midwest,2140007,"Salt Lake City, UT",41.38431,-104.85415,3,0,1
1699200972,Sarah Scott Williams,1526 30TH ST NW,BEMIDJI,MN,56601,NP/PA,4.02,4.66,4.31,Referrer,0,30,1,1,9,SCHACKMAN KRAMER AND ASSOCIATES,9001490,sarah.williams@email.com,Midwest,2140002,Minnesota,47.50985,-94.84921,3,0,1
1518263557,Paul Kay Ramirez,640 E 700 S,SAINT GEORGE,UT,84770,PCP,1.69,7.92,1.51,Referrer,0,34,1,1,8,ADVANCED PULMONARY SLEEP DISORDERS AND INTERNAL MEDICINE,9000052,paul.ramirez@email.com,Midwest,2140007,"Salt Lake City, UT",37.13818,-113.6294,3,0,1
1962423657,NICOLAS ATIF MARSHEH,43184 DEQUINDRE RD,STERLING HEIGHTS,MI,48314,PCP,6.3,6.85,5.74,Referrer,0,7,1,1,9,FORUM MEDICAL CLINIC,9000609,nicolas.marsheh@email.com,Midwest,2140005,"Detroit, MI",42.60978,-83.05426,3,0,1
1831229376,Mark Paul Wright,31500 DEQUINDRE RD,WARREN,MI,48092,Psychologist,6.33,4.19,3.18,Referrer,0,18,1,1,1,SUNRISE URGENT CARE,9001633,mark.wright@email.com,Midwest,2140005,"Detroit, MI",42.51308,-83.05968,3,0,1
1770968760,ESMAEIL BEN KAMALI,744 S WEBSTER AVE,GREEN BAY,WI,54301,Sleep Specialists,9.47,8.46,4.57,Referrer,0,7,1,1,2,EMPLIFY HEALTH,9000539,esmaeil.kamali@email.com,Midwest,2140003,Wisconsin,44.48193,-88.02029,3,0,1
